GEOID,year,total_small_business_loan_dollars
24033804700,2017,2280694.62195593
24033804801,2017,32639.594009
24033804802,2017,37840
24033804900,2017,288000
24033805000,2017,389000
24033805101,2017,1098666.66666667
24033805201,2017,543000
24033805202,2017,318477.324263039
24033805500,2017,987244.897959184
24033805601,2017,1026000
24033805602,2017,35000
24033805700,2017,359000
24033805801,2017,503000
24033805802,2017,283333.333333333
24033805904,2017,469000
24033805906,2017,13463.14733128
24033805907,2017,182536.85266872
24033805908,2017,1697237.74283071
24033805909,2017,459549.491211841
24033806000,2017,413000
24033806100,2017,505160
24033806400,2017,1650494.45609829
24033806501,2017,4353846.56129001
24033806601,2017,370000
24033806602,2017,327102.941176471
24033806706,2017,3864581.96664398
24033806708,2017,1166824.18699212
24033806710,2017,7029294.43082328
24033806711,2017,912578.105074339
24033806712,2017,143000
24033806713,2017,513000
24033806714,2017,315614.855772549
24033806800,2017,636081.820501325
24033806900,2017,913486.410050236
24033807000,2017,3815931.30008166
24033807102,2017,4425881.53788877
24033807301,2017,460666.353960368
24033807304,2017,219000
24033807305,2017,1201725.49019608
24033807404,2017,23081081.1167382
24033807405,2017,1152000
24033807407,2017,1120241.85013973
24033807408,2017,20554382.9334429
24033807409,2017,1278000
24033807410,2017,374891.304347799
24033807500,2017,9241266.00933143
24033980000,2017,2419828.65324532
24035810100,2017,2883000
24035810200,2017,861000
24035810300,2017,1064000
24035810400,2017,4399000
24035810500,2017,2110000
24035810600,2017,2446643.2160804
24035810700,2017,2272356.7839196
24035810800,2017,12945951.9230769
24035810901,2017,4218048.07692308
24035810902,2017,516000
24035811000,2017,4077000
24037875000,2017,3649000
24037875100,2017,7114000
24037875201,2017,974000
24037875202,2017,1388000
24037875300,2017,1051000
24037875400,2017,3653742.57425743
24037875501,2017,2912358.83588365
24037875502,2017,2441019.8019802
24037875601,2017,2212060.60606172
24037875602,2017,4098818.181817
24037875700,2017,6757000
24037875803,2017,4341000
24037875903,2017,914341.463414634
24037875904,2017,2511278.38250884
24037875905,2017,129535.714285869
24037875906,2017,221464.285714132
24037876001,2017,4460000
24037876003,2017,2017682.38381868
24037876004,2017,2799851.30890369
24037876101,2017,1953574.12398947
24037876102,2017,446272.337364685
24037876200,2017,1416000
24037990000,2017,
24039930101,2017,1559784.56504424
24039930102,2017,2012000
24039930200,2017,409000
24039930500,2017,2874000
24039930600,2017,3395000
24039930800,2017,3264215.43495576
24039990100,2017,
24041960100,2017,1109000
24041960201,2017,2198751.13122172
24041960300,2017,2507000
24041960400,2017,6414000
24041960501,2017,3304000
24041960502,2017,825248.868778279
24041960600,2017,1576000
24041960700,2017,3924000
24041960800,2017,882000
24041960900,2017,3712000
24043000100,2017,565679.012345697
24043000200,2017,2514000
24043000301,2017,2107000
24043000302,2017,273000
24043000400,2017,2729000
24043000500,2017,1524000
24043000601,2017,5491000
24043000602,2017,4772000
24043000700,2017,2896000
24043000800,2017,434263.157894737
24043000900,2017,3688604.65116277
24043001001,2017,2941132.1909425
24043001002,2017,790219.78021979
24043010100,2017,239946.808510638
24043010200,2017,6722053.19148936
24043010300,2017,10643000
24043010401,2017,2268134.32835532
24043010402,2017,5006585.61030608
24043010600,2017,1110000
24043010700,2017,2873000
24043010802,2017,3647000
24043010803,2017,1410523.48993289
24043010901,2017,1303791.5057922
24043010902,2017,1794208.4942078
24043011000,2017,
24043011100,2017,4034000
24043011202,2017,1833320.9876543
24043011203,2017,1801894.73684211
24043011204,2017,3904105.26315789
24043011301,2017,562000
24043011302,2017,2300000
24043011400,2017,1346000
24043011501,2017,701206.812652068
24043011502,2017,620793.187347932
24043011600,2017,458000
24043011700,2017,3904536.79118593
24045000100,2017,7257073.3944954
24045000200,2017,10070000
24045000300,2017,637000
24045000400,2017,2964414.20118343
24045000500,2017,1867000
24045010101,2017,9849326.95379404
24045010102,2017,2105000
24045010200,2017,1263000
24045010300,2017,5061000
24045010400,2017,5701807.36230506
24045010501,2017,4354213.21912021
24045010503,2017,1430044.89796004
24045010504,2017,2108955.10203996
24045010603,2017,4913599.65171055
24045010604,2017,2094000
24045010605,2017,1054565.21739129
24045010606,2017,2156000
24045010701,2017,1231000
24045010703,2017,2782353.60000044
24045010704,2017,3730646.39999955
24045010800,2017,3973000
24047950000,2017,18286000
24047950100,2017,14786000
24047950300,2017,3975849.10836713
24047950400,2017,3813000
24047950600,2017,481000
24047950700,2017,565000
24047950800,2017,3584150.89163287
24047950900,2017,4685000
24047951000,2017,5708000
24047951101,2017,863692.307692746
24047951102,2017,740307.692307254
24047951200,2017,1457529.55512395
24047951300,2017,2154470.44487606
24047951400,2017,1295000
24047951500,2017,3887000
24047951700,2017,9755992.89254835
24047980000,2017,7.10745165347044
24047990000,2017,
24510010100,2017,1047000
24510010200,2017,496000
24510010300,2017,1989000
24510010400,2017,3896000
24510010500,2017,889000
24510020100,2017,327000
24510020200,2017,650000
24510020300,2017,8903000
24510030100,2017,838000
24510030200,2017,7668325.43216344
24510040100,2017,34941674.5678366
24510040200,2017,1160000
24510060100,2017,232000
24510060200,2017,265000
24510060300,2017,480000
24510060400,2017,172000
24510070100,2017,21000
24510070200,2017,181000
24510070300,2017,194000
24510070400,2017,277000
24510080101,2017,245000
24510080102,2017,226000
24510080200,2017,362000
24510080301,2017,44000
24510080302,2017,327000
24510080400,2017,2000
24510080500,2017,39000
24510080600,2017,364000
24510080700,2017,77000
24510080800,2017,320000
24510090100,2017,84000
24510090200,2017,412934.782608696
24510090300,2017,358065.217391304
24510090400,2017,1063000
24510090500,2017,183000
24510090600,2017,119000
24510090700,2017,113000
24510090800,2017,1420000
24510090900,2017,566000
24510100100,2017,176000
24510100200,2017,17000
24510100300,2017,
24510110100,2017,4504000
24510110200,2017,11670000
24510120100,2017,1580000
24510120201,2017,520000
24510120202,2017,1479000
24510120300,2017,2015000
24510120400,2017,777000
24510120500,2017,2488000
24510120600,2017,2897000
24510120700,2017,2439878.04878049
24510130100,2017,135014.497703049
24510130200,2017,218107.453516463
24510130300,2017,570000
24510130400,2017,85855.2631578947
24510130600,2017,4289000
24510130700,2017,3001117.38233043
24510130803,2017,75000
24510130804,2017,2369000
24510130805,2017,649000
24510130806,2017,3340000
24510140100,2017,686000
24510140200,2017,140000
24510140300,2017,292000
24510150100,2017,288000
24510150200,2017,251000
24510150300,2017,84000
24510150400,2017,2213000
24510150500,2017,1128971.54836777
24510150600,2017,481000
24510150701,2017,13000
24510150702,2017,319000
24510150800,2017,151000
24510150900,2017,127428.571428571
24510151000,2017,257000
24510151100,2017,720000
24510151200,2017,73173.1884743305
24510151300,2017,1546000
24510160100,2017,286000
24510160200,2017,17000
24510160300,2017,121000
24510160400,2017,40000
24510160500,2017,1137000
24510160600,2017,168982.456140351
24510160700,2017,1013000
24510160801,2017,37000
24510160802,2017,51000
24510170100,2017,4e+05
24510170200,2017,17000
24510170300,2017,216000
24510180300,2017,664000
24510190100,2017,550000
24510190200,2017,472864.864864865
24510190300,2017,73684.2105263158
24510200100,2017,30000
24510200200,2017,810017.543859649
24510200300,2017,122389.971335683
24510200400,2017,659000
24510200500,2017,1981805.68083823
24510200600,2017,505000
24510200701,2017,98000
24510200702,2017,44000
24510200800,2017,349000
24510210100,2017,2890048.58394161
24510210200,2017,4989255.27243491
24510220100,2017,6930112
24510230100,2017,4239000
24510230200,2017,4677000
24510230300,2017,1003000
24510240100,2017,2020978.17518967
24510240200,2017,2937000
24510240300,2017,2134000
24510240400,2017,879021.824810326
24510250101,2017,142000
24510250102,2017,108000
24510250103,2017,4268000
24510250203,2017,338000
24510250204,2017,261000
24510250205,2017,5272000
24510250206,2017,7934000
24510250207,2017,617000
24510250301,2017,3282839.41605839
24510250303,2017,978000
24510250401,2017,1038000
24510250402,2017,201000
24510250500,2017,7732920.69558005
24510250600,2017,5480079.30441996
24510260101,2017,627000
24510260102,2017,170000
24510260201,2017,608300.110741971
24510260202,2017,130779.254337394
24510260203,2017,859920.634920635
24510260301,2017,755000
24510260302,2017,286000
24510260303,2017,1677000
24510260401,2017,6e+05
24510260402,2017,1817000
24510260403,2017,1856000
24510260404,2017,8711780.8988764
24510260501,2017,1037219.1011236
24510260604,2017,62000
24510260605,2017,11686796.4205816
24510260700,2017,2255762.86353472
24510260800,2017,1122000
24510260900,2017,5104440.71588368
24510261000,2017,1878000
24510261100,2017,983000
24510270101,2017,402000
24510270102,2017,174000
24510270200,2017,915000
24510270301,2017,642000
24510270302,2017,647000
24510270401,2017,862000
24510270402,2017,406000
24510270501,2017,815000
24510270502,2017,512000
24510270600,2017,1834000
24510270701,2017,115333.333333333
24510270702,2017,570666.666666667
24510270703,2017,906000
24510270801,2017,182000
24510270802,2017,160000
24510270803,2017,543000
24510270804,2017,905000
24510270805,2017,1840000
24510270901,2017,28000
24510270902,2017,78000
24510270903,2017,292000
24510271001,2017,80000
24510271002,2017,190000
24510271101,2017,125000
24510271102,2017,204000
24510271200,2017,2205000
24510271300,2017,1738784.31372549
24510271400,2017,1482098.30394408
24510271501,2017,3880000
24510271503,2017,897000
24510271600,2017,538000
24510271700,2017,585000
24510271801,2017,105000
24510271802,2017,187000
24510271900,2017,1898000
24510272003,2017,2164000
24510272004,2017,1504000
24510272005,2017,2398000
24510272006,2017,3089000
24510272007,2017,1563000
24510280101,2017,4437000
24510280102,2017,2133000
24510280200,2017,334000
24510280301,2017,324504.464285714
24510280302,2017,156066.964285714
24510280401,2017,523000
24510280402,2017,131000
24510280403,2017,178000
24510280404,2017,130000
24510280500,2017,293000
24510280600,2017,217000
42001030101,2017,753587.730577846
42001030103,2017,728588.566093673
42001030104,2017,1166967.74193588
42001030200,2017,3056855.9613926
42001030300,2017,457000
42001030400,2017,1685000
42001030500,2017,2870000
42001030600,2017,5143409.61343686
42001030700,2017,1677427.56053922
42001030801,2017,2127556.50692801
42001030802,2017,1355677.01603647
42001030803,2017,1770822.98396427
42001030901,2017,5235203.88349712
42001030902,2017,4088049.5255935
42001031000,2017,6861000
42001031101,2017,1922000
42001031102,2017,1365000
42001031201,2017,2076909.4169333
42001031202,2017,2420000
42001031203,2017,1689293.44729377
42001031300,2017,2155706.55270623
42001031401,2017,2673000
42001031402,2017,1792000
42001031501,2017,1796000
42001031502,2017,5603000
42001031600,2017,1666000
42001031700,2017,648000
42003010301,2017,1731394.42066702
42003010302,2017,4123521.11434898
42003020100,2017,65887073.9100622
42003020300,2017,16900196.537629
42003030500,2017,6854814.12592685
42003040200,2017,15989.6510827534
42003040400,2017,1454855.64115999
42003040500,2017,2338000
42003040600,2017,284000
42003040900,2017,782695.236859462
42003050100,2017,233000
42003050600,2017,123911.764705718
42003050900,2017,123342.720037474
42003051000,2017,852181.080624564
42003051100,2017,3323.85822052148
42003060300,2017,10454224.4897959
42003060500,2017,1827694.13352227
42003070300,2017,5276000
42003070500,2017,6030000
42003070600,2017,196000
42003070800,2017,1625000
42003070900,2017,4713372.2540156
42003080200,2017,478000
42003080400,2017,3076000
42003080600,2017,579000
42003080700,2017,1005000
42003080900,2017,2228000
42003090100,2017,5470000
42003090200,2017,668369.63323117
42003090300,2017,829775.510204082
42003100500,2017,161928.462709285
42003101100,2017,1937000
42003101400,2017,561904.694348898
42003101800,2017,413006.92991744
42003101900,2017,422000
42003110200,2017,1265534.48275862
42003110600,2017,1845000
42003111300,2017,184481.481481481
42003111400,2017,685000
42003111500,2017,5443000
42003120300,2017,196000
42003120900,2017,3149000
42003130200,2017,62000
42003130600,2017,225634.615384615
42003130700,2017,3106626.2541806
42003130800,2017,660501.105083384
42003140100,2017,1856772.1048244
42003140200,2017,3642000
42003140300,2017,2908000
42003140400,2017,948000
42003140500,2017,1320238.0253514
42003140800,2017,4210000
42003141100,2017,141000
42003141200,2017,2925024.3902439
42003141300,2017,3549333.33333333
42003141400,2017,2156389.47368421
42003151600,2017,914278.481012643
42003151700,2017,1552691.57202693
42003160800,2017,563198.087294794
42003160900,2017,8728420.68965517
42003161000,2017,329000
42003170200,2017,12683882.2609314
42003170600,2017,509115.834435429
42003180300,2017,292106.76792495
42003180700,2017,118054.054054054
42003190300,2017,1076048.66850375
42003191100,2017,1170659.23161231
42003191400,2017,446942.148760331
42003191500,2017,1542659.39623834
42003191600,2017,1112548.38709677
42003191700,2017,605652.707036408
42003191800,2017,2167000
42003191900,2017,385000
42003192000,2017,711000
42003202200,2017,195580.00715577
42003202300,2017,1532998.09781152
42003241300,2017,3314086.61875036
42003250900,2017,129000
42003260200,2017,383528.571428697
42003260700,2017,49000
42003261300,2017,137370.384887671
42003261400,2017,358000
42003261500,2017,143289.53313253
42003262000,2017,69297.1724327097
42003270100,2017,705969.230769231
42003270300,2017,421000
42003270800,2017,202000
42003271600,2017,520840.901650079
42003281400,2017,789661.538461539
42003281500,2017,95000
42003290100,2017,926480
42003290200,2017,1303867.17151576
42003290400,2017,1301105.99089675
42003300100,2017,362713.450292398
42003310200,2017,654089.328250086
42003320400,2017,576198.199397416
42003320600,2017,245000
42003320700,2017,757000
42003401100,2017,3142059.5630184
42003401200,2017,814994.224138069
42003401300,2017,596000
42003402000,2017,1744005.77586193
42003403500,2017,3495998.80637377
42003404000,2017,434063.2503836
42003405000,2017,471936.7496164
42003406000,2017,839874.261423409
42003407001,2017,2750325.83106059
42003407002,2017,5188788.61463948
42003408001,2017,4610000
42003408002,2017,3521000
42003409001,2017,16720361.9909502
42003409002,2017,8079638.00904977
42003410000,2017,278658.347868222
42003411001,2017,8111212.4490592
42003411002,2017,6355131.12580735
42003412002,2017,1515461.53846154
42003412003,2017,6599213.1147541
42003412004,2017,5256319.33512953
42003413100,2017,4635000
42003413201,2017,3462000
42003413202,2017,1149000
42003413300,2017,2766000
42003413400,2017,6062000
42003413500,2017,3775000
42003414101,2017,3025963.63636364
42003414102,2017,5433036.36363636
42003414200,2017,4739145.47104679
42003415001,2017,4036612.8270272
42003415002,2017,3512272.72727273
42003416000,2017,548000
42003417100,2017,1109000
42003417200,2017,2549000
42003418000,2017,1696000
42003419000,2017,6341000
42003420000,2017,3199000
42003421100,2017,20367352.0239226
